841. 02.07.2008 94,2,9,95,90,81,91,43,11,87,28,78,35,74,70,82,85,25,49,97
842. 05.07.2008 38,37,28,40,62,49,10,8,11,95,55,79,91,85,46,31,45,81,18,86
843. 09.07.2008 32,19,59,14,90,7,71,47,31,1,57,41,98,25,11,92,42,33,37,17
844. 12.07.2008 68,15,44,79,91,49,29,24,11,13,25,77,35,82,26,34,86,33,90,6
845. 16.07.2008 66,21,40,55,41,19,99,1,42,88,6,85,5,89,22,9,18,67,52,48
846. 19.07.2008 28,90,53,38,70,4,30,3,41,56,66,71,43,11,5,50,82,64,51,52
847. 23.07.2008 30,61,6,12,47,7,97,19,88,79,86,53,8,77,58,65,25,85,45,71
848. 26.07.2008 61,20,70,88,75,40,10,51,26,81,73,63,76,93,16,65,96,74,62,60
849. 30.07.2008 35,1,8,12,16,47,63,53,23,51,18,75,65,57,74,43,55,42,5,70
850. 02.08.2008 43,78,54,1,11,82,14,7,62,86,23,42,88,92,97,90,3,94,18,45
851. 06.08.2008 2,10,96,20,29,19,91,11,58,78,98,73,87,12,49,28,7,0,47,82
852. 09.08.2008 67,95,75,78,47,57,27,19,28,76,70,46,37,92,36,15,45,56,41,52
853. 13.08.2008 29,64,99,46,85,74,78,86,4,49,11,39,25,19,71,5,82,36,51,42
854. 16.08.2008 99,69,84,88,31,17,4,59,16,49,47,81,95,10,94,38,28,54,26,32
855. 20.08.2008 92,32,88,70,96,25,97,23,4,7,82,9,52,17,16,50,58,30,75,77
856. 23.08.2008 65,13,31,47,6,57,45,27,10,64,96,4,62,22,44,55,78,17,24,5
857. 27.08.2008 3,37,46,0,30,88,47,51,35,50,36,41,62,58,27,28,11,77,72,12
858. 30.08.2008 98,88,8,29,26,58,75,39,6,5,50,37,91,80,41,48,55,7,2,32
859. 03.09.2008 9,8,68,31,51,78,97,36,59,94,69,85,34,47,74,48,73,17,24,30
860. 06.09.2008 17,68,5,37,78,47,56,31,49,40,65,38,13,43,8,44,20,66,29,71
861. 10.09.2008 50,93,59,79,99,7,84,68,71,37,12,40,56,66,76,85,22,3,98,41
862. 13.09.2008 54,69,72,91,70,18,53,9,87,48,92,58,97,36,98,74,61,38,99,24
863. 17.09.2008 94,75,4,22,49,60,40,82,46,71,3,0,17,56,89,83,62,52,41,53
864. 20.09.2008 69,56,12,49,14,97,18,27,66,28,40,5,63,88,81,92,59,10,22,80
865. 24.09.2008 64,48,62,7,56,1,35,11,79,25,67,55,98,43,68,38,26,10,4,85
866. 27.09.2008 89,30,39,48,14,6,80,44,52,99,37,32,50,45,8,40,31,23,91,97
867. 01.10.2008 31,86,16,42,25,94,43,37,21,32,79,12,67,53,22,99,92,10,76,85
868. 04.10.2008 53,22,86,39,30,58,34,42,62,0,26,71,59,14,1,83,99,81,87,77
869. 08.10.2008 23,24,96,74,13,60,65,81,6,80,22,5,25,97,36,29,76,3,45,4
870. 11.10.2008 64,50,40,90,23,59,39,24,91,46,98,77,57,41,85,84,56,31,83,52
871. 15.10.2008 0,49,53,80,9,94,56,62,68,40,36,12,26,2,18,90,93,64,47,4
872. 18.10.2008 45,59,85,34,96,74,70,76,38,72,8,65,47,0,87,14,94,31,81,41
873. 22.10.2008 28,38,21,77,46,71,32,42,39,4,2,19,29,27,60,10,63,51,97,87
874. 25.10.2008 35,56,88,82,40,59,63,83,52,10,89,9,90,21,61,73,96,41,5,49
875. 29.10.2008 43,84,70,52,38,7,17,90,57,55,58,85,24,4,27,54,82,61,14,78
876. 01.11.2008 38,37,94,69,30,42,90,41,81,31,16,6,45,72,43,17,2,93,95,77
877. 05.11.2008 19,7,76,93,94,54,71,32,3,98,52,21,43,75,87,22,48,83,50,25
878. 08.11.2008 87,24,0,73,26,56,16,52,75,94,47,53,32,55,35,14,37,51,3,81
879. 12.11.2008 34,64,26,96,2,75,60,48,17,21,7,77,43,89,33,42,98,39,49,0
880. 16.11.2008 29,50,86,47,28,2,38,0,64,49,54,96,25,6,4,73,52,30,72,76
881. 19.11.2008 39,13,22,49,44,7,96,92,26,58,3,78,66,67,37,71,80,82,9,62
882. 22.11.2008 57,12,78,83,53,79,23,17,46,24,52,38,42,21,84,99,27,68,75,30
883. 26.11.2008 63,94,49,37,97,0,74,6,88,42,78,1,10,98,4,2,19,89,7,23
884. 29.11.2008 3,64,14,57,88,31,70,20,6,32,30,38,19,95,86,11,58,55,61,47
885. 03.12.2008 33,57,71,38,56,84,41,26,7,62,63,11,97,36,77,78,10,19,50,45
886. 06.12.2008 11,51,50,70,38,47,3,72,5,7,32,36,14,37,15,79,97,45,98,71
887. 10.12.2008 82,14,6,19,66,41,42,55,62,90,57,4,56,27,49,53,2,80,75,30
888. 13.12.2008 25,84,30,0,28,9,51,76,42,53,66,71,68,52,98,77,56,4,86,61
889. 17.12.2008 3,77,6,10,79,35,62,20,40,93,96,46,38,56,94,0,68,43,27,55
890. 20.12.2008 80,76,71,29,23,85,90,95,4,72,25,21,9,6,1,22,55,81,68,49
891. 24.12.2008 17,15,93,18,31,66,95,13,73,96,26,74,1,79,24,46,55,63,90,22
892. 27.12.2008 30,82,15,12,63,72,69,39,52,88,74,47,2,83,90,10,60,66,23,70
893. 31.12.2008 39,53,3,71,40,67,82,60,10,42,79,18,5,73,47,86,36,78,44,1
894. 03.01.2009 84,26,39,36,28,63,31,65,33,41,49,21,81,6,0,40,29,37,53,77
895. 07.01.2009 89,14,17,44,23,81,21,49,74,28,61,85,59,26,45,2,88,4,58,11
896. 10.01.2009 45,25,67,88,2,37,39,43,27,33,71,13,52,93,36,70,51,92,28,74
897. 14.01.2009 73,92,68,82,0,96,25,74,15,20,8,23,54,91,99,4,81,32,97,58
898. 17.01.2009 19,95,77,64,3,30,18,34,74,94,60,29,47,63,83,56,16,81,65,85
899. 21.01.2009 76,2,22,8,82,6,49,1,21,88,19,57,40,23,68,86,29,14,89,11
900. 24.01.2009 18,65,93,19,81,38,85,97,87,99,95,61,15,78,13,7,53,60,6,31
901. 28.01.2009 51,28,8,13,9,93,24,55,12,43,38,21,31,56,40,52,87,45,16,46
902. 31.01.2009 7,3,28,10,82,99,26,39,12,15,75,78,93,73,69,43,5,49,19,21
903. 04.02.2009 92,7,77,69,96,37,62,99,9,5,66,87,25,51,12,22,61,32,48,73
904. 07.02.2009 31,85,38,19,62,67,29,65,0,44,18,90,43,22,70,27,20,4,64,48
905. 11.02.2009 4,3,60,27,93,68,33,44,36,83,94,49,55,35,7,8,11,1,78,70
906. 14.02.2009 44,59,7,82,96,62,40,6,16,67,77,30,99,18,51,92,13,88,37,53
907. 18.02.2009 77,8,47,67,39,80,0,81,7,85,95,72,51,71,35,17,5,94,98,69
908. 21.02.2009 89,38,75,67,44,60,24,19,30,34,58,82,70,76,63,49,33,21,48,81
909. 25.02.2009 31,4,36,44,13,83,48,10,15,18,38,9,78,7,93,53,34,47,92,99
910. 28.02.2009 42,43,13,59,11,4,16,83,68,14,28,46,21,58,5,7,65,36,20,37
911. 04.03.2009 53,62,76,80,45,12,31,64,37,46,79,48,74,83,24,0,20,14,52,86
912. 07.03.2009 97,66,70,49,28,69,55,98,62,91,79,0,54,71,58,67,12,1,45,44
913. 11.03.2009 6,48,18,36,56,2,83,13,8,10,65,57,90,53,88,14,41,82,29,30
914. 14.03.2009 2,78,69,15,64,16,1,9,32,76,57,73,11,63,59,27,39,75,52,93
915. 18.03.2009 44,90,86,50,78,16,38,13,58,41,95,30,19,64,17,69,28,11,26,2
916. 21.03.2009 76,3,84,44,82,7,72,46,17,23,83,39,56,31,58,30,27,22,75,81
917. 25.03.2009 55,62,84,35,73,72,96,34,10,43,21,80,91,87,3,85,78,53,44,28
918. 28.03.2009 30,97,48,50,61,89,84,51,85,74,18,13,8,41,31,33,87,76,94,9
919. 01.04.2009 33,51,25,65,72,83,41,77,29,90,82,99,48,69,54,0,5,46,8,79
920. 04.04.2009 99,15,56,81,79,34,31,92,42,51,11,54,47,18,90,57,39,33,77,10
921. 08.04.2009 22,55,2,4,66,99,26,51,95,12,80,17,49,20,30,36,44,93,91,56
922. 11.04.2009 78,80,35,62,30,59,4,69,82,2,11,90,81,85,76,56,74,18,51,58
923. 15.04.2009 51,29,69,90,46,85,65,84,30,0,22,74,21,1,93,81,66,47,89,52
924. 18.04.2009 12,66,10,3,74,43,52,0,24,97,41,26,65,1,27,28,38,18,37,93
925. 22.04.2009 12,89,55,98,23,80,73,77,70,53,81,2,24,87,52,20,17,31,34,40
926. 25.04.2009 18,80,4,49,64,71,88,22,3,38,20,79,29,15,7,51,8,82,99,19
927. 29.04.2009 87,21,69,22,92,30,80,94,19,4,24,70,26,82,2,84,33,5,60,63
928. 02.05.2009 44,12,15,35,81,73,83,32,43,59,31,22,86,91,78,61,17,75,76,87
929. 06.05.2009 42,61,30,92,73,53,35,15,63,3,13,19,62,71,12,90,77,88,4,69
930. 09.05.2009 28,95,69,81,56,40,82,96,5,45,21,4,84,3,48,26,62,54,43,66
931. 13.05.2009 74,12,73,65,39,90,87,1,6,49,2,8,45,10,13,43,72,27,3,36
932. 16.05.2009 61,38,25,22,19,28,89,74,57,90,52,95,12,67,66,47,41,87,69,49
933. 20.05.2009 96,29,89,58,85,27,19,54,98,23,12,18,59,74,83,20,26,80,35,37
934. 23.05.2009 21,96,23,73,74,87,85,14,20,90,0,98,67,12,76,37,48,58,55,44
935. 27.05.2009 62,42,91,13,38,73,67,44,17,21,36,6,47,34,74,75,50,80,97,85
936. 30.05.2009 0,92,77,56,83,72,29,37,67,58,26,60,68,34,53,99,21,79,81,50
937. 03.06.2009 89,90,46,23,49,3,30,1,16,34,68,47,63,7,61,5,45,37,40,87
938. 06.06.2009 11,33,12,4,35,98,36,76,55,9,69,94,58,56,38,95,51,87,5,96
939. 10.06.2009 44,35,16,82,6,47,48,59,0,43,66,40,11,38,46,76,42,1,33,4
940. 13.06.2009 36,87,73,77,66,23,97,38,78,59,19,75,20,35,25,2,24,33,49,65
941. 17.06.2009 89,43,26,65,55,67,4,41,7,80,35,22,78,77,29,16,66,21,70,32
942. 20.06.2009 24,76,64,90,36,63,34,10,74,0,9,41,81,96,3,6,5,27,29,13
943. 24.06.2009 39,60,62,79,13,70,19,82,42,69,32,45,21,85,87,63,66,41,3,14
944. 27.06.2009 52,76,18,11,6,2,71,86,37,33,26,17,25,5,56,55,44,9,28,65
945. 01.07.2009 36,57,80,18,41,21,7,60,64,98,54,3,26,94,66,74,55,67,32,31
946. 04.07.2009 21,64,6,4,36,79,74,3,43,0,25,24,20,91,8,31,26,98,52,75
947. 08.07.2009 69,46,4,30,18,29,54,23,8,25,93,81,83,10,35,37,77,72,7,1
948. 11.07.2009 34,68,44,94,80,1,6,74,30,9,21,90,95,3,88,79,8,46,82,41
949. 15.07.2009 76,77,29,96,66,5,87,9,57,60,68,36,50,34,61,28,94,43,63,4
950. 18.07.2009 58,50,63,45,22,0,68,80,21,8,3,87,77,53,85,59,1,69,90,76
951. 22.07.2009 99,91,80,73,49,55,21,11,5,3,90,4,0,2,16,94,42,43,56,19
952. 25.07.2009 52,75,70,8,85,88,13,68,38,92,11,62,28,55,43,76,95,18,41,46
953. 29.07.2009 97,86,91,62,70,74,67,18,20,79,44,63,89,32,28,13,30,37,96,69
954. 01.08.2009 9,57,78,0,43,31,58,24,16,12,71,41,29,87,23,49,8,73,64,25
955. 05.08.2009 44,10,54,39,22,41,29,32,60,56,57,16,74,70,85,92,65,26,36,45
956. 08.08.2009 23,4,5,66,84,69,62,95,42,0,16,1,64,81,24,97,90,46,60,12
957. 12.08.2009 99,27,81,89,13,68,17,7,75,2,76,74,60,69,54,61,43,95,23,63
958. 15.08.2009 91,50,31,23,40,45,92,49,90,70,71,15,19,48,93,38,64,34,37,32
959. 19.08.2009 11,21,10,97,80,78,7,74,86,87,52,16,27,54,92,19,62,9,93,60
960. 22.08.2009 70,27,92,90,19,54,93,2,83,6,52,5,82,42,38,1,74,86,56,65
961. 26.08.2009 8,6,72,97,58,73,37,75,46,79,1,82,36,43,3,94,59,74,51,18
962. 29.08.2009 74,11,15,26,21,51,82,49,47,1,99,88,2,96,91,36,95,73,20,67
963. 02.09.2009 54,91,27,77,6,37,14,9,65,11,28,72,95,64,4,1,33,30,78,82
964. 05.09.2009 10,81,98,92,42,28,95,89,25,7,23,72,82,49,24,36,80,20,51,71
965. 09.09.2009 74,98,19,23,38,13,92,14,40,64,29,81,79,82,30,80,42,39,78,4
966. 12.09.2009 17,90,6,1,13,12,98,35,68,40,46,56,50,59,43,72,60,91,67,53
967. 16.09.2009 80,56,99,55,28,24,76,92,14,64,42,79,21,36,63,30,20,46,1,95
968. 19.09.2009 97,8,23,81,16,25,45,70,74,49,1,68,48,61,3,78,7,19,41,91
969. 23.09.2009 29,36,82,20,60,99,13,41,51,47,35,25,72,85,73,5,91,57,56,74
970. 26.09.2009 9,80,32,57,7,48,17,88,92,8,77,26,21,14,2,37,68,46,6,39
971. 30.09.2009 11,26,61,10,63,64,67,84,44,79,27,22,32,70,94,54,8,59,5,23
972. 03.10.2009 58,50,84,94,0,23,17,34,8,20,3,1,92,53,24,55,77,85,62,32
973. 07.10.2009 65,86,87,32,88,6,28,38,95,30,98,92,55,91,42,80,9,72,19,82
974. 10.10.2009 17,80,27,61,45,26,87,23,36,24,55,56,1,49,29,66,10,25,78,96
975. 14.10.2009 92,3,8,83,35,5,30,89,49,11,18,2,93,46,42,48,0,78,45,14
976. 17.10.2009 98,23,65,70,26,64,53,40,49,45,88,93,92,59,47,22,41,79,1,9
977. 21.10.2009 44,77,74,15,28,65,21,47,4,49,22,94,24,25,40,82,85,7,14,11
978. 24.10.2009 70,41,89,77,51,60,93,78,21,23,49,19,74,40,27,58,6,82,48,81
979. 28.10.2009 59,15,47,96,71,17,77,94,16,73,84,87,95,0,8,48,54,42,52,9
980. 31.10.2009 80,52,97,83,12,66,45,23,99,75,61,48,24,46,19,14,26,85,16,21
981. 04.11.2009 56,39,69,88,78,3,0,97,31,41,28,89,2,85,40,51,15,77,90,1
982. 07.11.2009 48,13,73,46,40,77,32,2,38,18,66,26,10,3,75,83,42,44,16,28
983. 11.11.2009 3,69,87,24,41,10,17,54,72,60,2,15,93,55,91,19,78,27,58,33
984. 14.11.2009 43,24,0,9,52,14,13,18,6,5,80,75,53,30,62,98,45,38,86,56
985. 18.11.2009 72,92,0,7,95,57,1,88,80,97,38,90,15,50,43,89,12,67,76,93
986. 21.11.2009 92,88,23,16,83,68,91,31,18,52,43,49,21,57,62,26,63,34,38,41
987. 25.11.2009 32,90,39,36,68,38,60,64,80,11,20,21,66,40,15,88,77,87,52,98
988. 28.11.2009 30,11,92,21,50,64,99,51,15,6,85,2,44,54,67,73,70,5,49,89
989. 02.12.2009 10,0,76,87,48,44,71,72,89,80,66,39,9,91,32,54,63,96,47,95
990. 05.12.2009 73,83,7,31,6,88,43,30,48,14,65,89,81,99,64,46,70,27,25,56
991. 09.12.2009 26,68,47,65,72,28,6,58,10,22,16,8,67,66,92,61,18,97,78,48
992. 12.12.2009 27,76,6,81,86,52,24,74,55,46,18,90,8,40,15,87,63,97,80,36
993. 16.12.2009 22,57,49,16,8,42,70,0,43,69,46,9,38,75,64,50,58,59,4,84
994. 19.12.2009 36,41,83,99,15,42,4,98,0,7,46,18,60,20,19,95,31,84,77,63
995. 23.12.2009 17,75,78,36,66,76,43,99,91,70,0,87,33,47,80,13,72,37,19,3
996. 26.12.2009 38,71,50,23,61,74,2,72,51,90,54,1,4,10,83,60,3,59,29,91
997. 30.12.2009 3,82,0,29,87,41,57,36,8,4,66,60,86,33,38,90,50,48,59,88
998. 02.01.2010 89,18,99,30,43,47,92,88,56,54,5,21,34,51,57,1,80,35,22,39
999. 06.01.2010 4,3,60,62,66,10,13,30,99,68,9,20,77,39,25,78,83,18,1,89
1000. 09.01.2010 49,3,63,43,95,30,41,53,37,40,25,50,70,64,62,15,34,38,26,12
1001. 13.01.2010 58,92,97,64,42,67,19,3,16,35,88,47,37,25,8,68,11,36,34,23
1002. 16.01.2010 62,90,40,73,42,17,15,16,83,74,97,27,44,9,67,49,22,3,10,30
1003. 20.01.2010 19,11,28,88,72,90,12,93,61,87,39,98,49,67,7,55,75,16,31,81
1004. 23.01.2010 48,9,0,63,34,81,50,98,54,78,42,10,37,69,64,30,29,56,97,3
1005. 27.01.2010 15,47,8,34,36,3,29,77,78,65,68,17,97,93,72,87,33,5,59,90
1006. 30.01.2010 97,1,94,81,19,56,77,99,29,69,55,90,65,32,14,25,91,78,38,92
1007. 03.02.2010 99,16,8,20,81,37,58,88,55,79,15,33,24,87,4,70,74,2,72,53
1008. 06.02.2010 6,50,36,20,40,72,84,73,87,77,10,51,70,83,99,7,3,39,34,65
1009. 10.02.2010 50,54,38,66,14,89,40,36,56,65,11,10,78,98,37,70,52,33,67,86
1010. 13.02.2010 2,18,51,21,42,94,17,19,78,71,99,44,72,73,22,29,26,60,52,69
1011. 17.02.2010 92,30,16,93,2,12,50,3,54,55,90,71,25,4,17,47,15,60,21,78
1012. 20.02.2010 7,59,50,9,65,53,90,4,42,11,89,44,97,0,81,45,13,70,74,67
1013. 24.02.2010 88,30,60,80,69,11,59,0,99,22,47,8,63,87,55,84,3,48,72,26
1014. 27.02.2010 96,1,12,38,75,18,9,60,39,37,91,58,17,11,33,72,61,5,32,27
1015. 03.03.2010 73,72,35,81,93,17,42,20,92,11,46,24,58,96,8,66,31,0,2,52
1016. 06.03.2010 57,1,90,29,20,5,50,62,8,77,76,23,70,4,11,6,36,87,49,86
1017. 10.03.2010 93,86,37,35,91,7,44,19,42,16,83,17,4,45,11,12,76,66,50,41
1018. 13.03.2010 65,15,49,50,80,40,73,39,26,0,86,28,12,31,79,32,61,2,82,8
1019. 17.03.2010 69,99,85,55,9,86,0,59,21,27,53,50,44,25,35,34,8,1,75,48
1020. 20.03.2010 31,57,93,44,20,13,50,19,34,98,30,37,47,51,79,88,59,23,2,9
1021. 24.03.2010 45,42,85,40,23,33,19,27,74,8,50,26,41,69,25,96,2,89,1,52
1022. 27.03.2010 13,53,80,46,3,41,78,89,60,6,15,28,55,79,42,48,74,62,31,29
1023. 31.03.2010 25,32,80,59,48,13,93,69,76,49,39,18,95,6,90,19,70,73,79,75
1024. 03.04.2010 98,99,40,74,6,26,41,20,13,97,16,49,38,91,45,51,21,4,69,55
1025. 07.04.2010 21,43,90,36,71,6,16,77,87,32,40,68,92,49,85,54,38,30,27,82
1026. 10.04.2010 69,47,2,32,26,56,25,44,53,78,10,51,45,77,64,93,11,80,9,43
1027. 14.04.2010 74,21,47,68,7,11,91,48,78,5,24,56,10,38,30,44,15,95,73,31
1028. 17.04.2010 19,1,74,81,75,95,35,40,44,72,62,76,6,82,66,20,29,15,8,56
1029. 22.04.2010 95,34,5,81,74,16,85,48,94,44,27,14,76,59,3,93,21,29,6,98
1030. 24.04.2010 63,47,2,45,49,90,60,53,78,83,17,89,13,91,64,74,86,0,92,39
1031. 28.04.2010 74,91,88,44,40,45,41,25,22,37,19,82,65,83,15,0,32,9,87,27
1032. 30.04.2010 0,21,22,64,79,11,2,7,97,55,77,9,17,73,12,94,31,84,87,99
1033. 05.05.2010 33,71,36,10,55,4,57,41,8,1,67,9,20,61,54,89,38,51,87,94
1034. 08.05.2010 61,24,3,29,54,0,64,36,8,34,90,79,60,4,80,9,87,43,58,12
1035. 12.05.2010 29,47,39,66,71,46,26,30,3,69,0,14,92,82,85,8,5,35,81,73
1036. 15.05.2010 93,6,36,69,40,37,34,86,18,20,62,49,1,42,63,80,12,60,78,71
1037. 19.05.2010 10,59,41,75,72,94,96,5,49,50,13,46,47,62,29,69,32,7,21,26
1038. 22.05.2010 67,22,18,6,0,98,35,7,36,85,10,39,3,84,23,64,21,82,57,17
1039. 26.05.2010 17,2,81,54,22,86,73,23,48,79,38,36,6,95,26,12,31,10,82,60
1040. 29.05.2010 70,72,86,15,61,17,44,95,74,9,68,5,83,26,37,71,22,46,79,7
1041. 02.06.2010 44,59,40,55,11,81,4,95,79,90,25,38,52,42,29,84,22,93,53,19
1042. 05.06.2010 42,10,14,34,73,60,64,5,92,12,89,25,65,35,48,11,45,15,20,86
1043. 09.06.2010 48,44,49,59,96,31,0,3,90,38,4,41,16,11,91,55,17,28,72,94
1044. 12.06.2010 29,25,61,41,23,46,82,37,44,77,11,6,22,55,81,98,7,80,49,31
1045. 16.06.2010 80,90,28,47,44,14,27,76,95,99,20,32,8,37,79,48,58,97,11,25
1046. 19.06.2010 47,37,31,53,88,70,30,89,93,13,58,36,34,17,76,60,23,38,63,77
1047. 23.06.2010 96,31,73,91,53,38,41,50,69,88,97,29,55,40,76,34,32,90,27,15
1048. 26.06.2010 37,16,41,78,45,86,47,11,95,3,63,56,34,26,99,52,51,42,89,76
1049. 30.06.2010 70,14,76,7,0,22,3,58,67,95,89,48,80,51,13,42,41,18,31,85
1050. 03.07.2010 1,28,3,53,4,33,97,71,43,47,2,69,86,19,17,6,89,84,78,54
1051. 07.07.2010 79,67,0,43,84,97,87,37,22,44,98,68,72,48,61,91,93,54,55,99
1052. 10.07.2010 34,92,66,60,23,35,39,53,90,68,2,57,3,29,40,0,6,16,79,97
1053. 14.07.2010 23,6,26,13,2,9,97,29,43,3,66,34,87,60,68,1,7,55,81,86
1054. 17.07.2010 47,18,10,99,24,5,49,98,21,45,77,87,40,14,41,34,17,4,57,79
1055. 21.07.2010 70,58,7,38,87,5,85,36,86,28,72,63,98,3,96,97,14,23,13,16
1056. 24.07.2010 46,31,6,1,36,95,13,71,66,2,19,98,8,23,89,67,86,26,30,84
1057. 28.07.2010 96,44,68,62,57,34,81,83,90,65,12,38,41,21,86,37,23,84,93,35
1058. 31.07.2010 43,66,54,53,12,34,98,27,79,45,55,58,8,28,47,38,86,51,99,5
1059. 04.08.2010 52,85,39,88,92,41,57,58,53,97,78,30,38,48,63,4,5,95,15,65
1060. 07.08.2010 69,81,74,70,95,39,26,41,42,3,30,13,67,32,29,82,78,2,19,37
1061. 11.08.2010 2,20,48,39,26,25,51,94,90,7,72,71,30,43,91,53,65,70,82,16
1062. 14.08.2010 47,19,20,75,29,53,88,30,12,95,48,8,76,64,99,38,17,3,4,73
1063. 18.08.2010 65,35,85,21,11,91,53,31,48,74,6,37,2,36,73,87,64,97,86,54
1064. 21.08.2010 46,91,56,92,87,79,8,66,53,50,48,93,2,68,85,55,32,15,1,9
1065. 25.08.2010 42,31,19,23,89,24,7,33,81,21,85,58,18,96,78,76,47,84,45,53
1066. 28.08.2010 79,91,89,43,73,3,61,85,34,59,74,39,95,19,70,64,44,77,63,48
1067. 01.09.2010 58,12,9,57,60,43,87,15,67,45,86,11,75,46,80,93,55,6,79,0
1068. 04.09.2010 32,75,34,28,44,86,52,0,51,84,36,24,72,97,55,9,60,2,85,67
1069. 08.09.2010 10,51,86,91,33,28,19,41,70,93,34,58,75,78,14,17,42,92,13,77
1070. 11.09.2010 62,15,88,30,54,42,51,61,71,84,96,7,10,5,73,39,76,98,83,12
1071. 15.09.2010 98,42,1,84,45,61,17,46,30,74,72,22,81,83,97,50,63,62,79,23
1072. 18.09.2010 64,43,86,75,46,68,49,18,10,39,15,67,92,21,7,42,55,41,81,84
1073. 22.09.2010 86,0,27,70,29,64,24,14,12,58,35,49,53,54,7,73,21,13,67,32
1074. 25.09.2010 40,59,58,89,12,41,47,66,28,17,92,27,49,69,10,7,4,75,44,32
1075. 29.09.2010 7,15,3,10,38,71,62,57,25,50,27,83,75,35,68,80,63,70,13,98
1076. 02.10.2010 82,7,83,33,75,88,4,19,53,27,48,38,86,35,0,84,40,65,74,95
1077. 06.10.2010 47,6,52,81,75,88,15,70,40,92,98,76,71,2,38,33,17,63,77,11
1078. 09.10.2010 68,67,48,37,44,5,18,16,41,56,15,20,50,10,52,6,74,71,54,23
1079. 13.10.2010 78,94,28,44,42,92,12,75,84,83,4,1,9,32,77,13,93,69,79,54
1080. 16.10.2010 71,49,69,72,51,97,67,34,63,99,41,15,61,37,84,81,86,4,70,68
1081. 20.10.2010 62,89,98,23,42,36,25,58,45,73,54,39,19,29,35,31,47,24,74,11
1082. 23.10.2010 68,66,67,25,78,1,48,9,94,29,21,96,39,76,99,3,51,84,81,60
1083. 27.10.2010 13,22,40,39,80,67,49,21,92,64,0,85,48,2,54,63,72,84,25,61
1084. 30.10.2010 56,11,45,26,38,59,91,72,93,35,75,77,42,52,53,64,57,81,46,85
1085. 03.11.2010 17,82,11,96,61,34,9,33,7,93,27,83,42,63,44,38,56,86,64,92
1086. 06.11.2010 16,74,72,58,66,96,98,20,78,44,83,15,38,69,99,19,27,3,25,57
1087. 10.11.2010 19,91,41,89,76,62,26,7,46,72,57,5,45,55,16,90,30,87,40,52
1088. 13.11.2010 29,57,47,92,35,61,42,43,40,1,56,19,0,38,58,84,80,95,21,7
1089. 17.11.2010 83,61,35,64,99,49,93,38,43,89,4,22,55,34,7,28,76,74,84,85
1090. 20.11.2010 47,94,8,50,3,63,19,59,89,9,0,82,1,92,35,68,28,16,61,51
1091. 24.11.2010 86,28,87,53,95,78,27,79,61,96,80,57,44,59,74,63,83,54,65,42
1092. 27.11.2010 58,54,52,29,46,6,90,47,79,68,48,2,27,14,55,87,22,5,49,75
1093. 01.12.2010 99,98,2,44,77,82,73,78,69,87,1,43,83,93,8,21,63,39,60,25
1094. 04.12.2010 64,88,20,85,25,65,49,5,77,67,78,79,15,84,57,73,29,50,23,45
1095. 08.12.2010 13,26,89,66,86,51,35,23,73,81,64,44,21,9,32,75,92,56,50,34
1096. 11.12.2010 65,4,5,8,99,48,0,12,10,66,9,90,76,86,46,6,58,50,40,27
1097. 15.12.2010 20,41,89,21,61,13,78,97,65,79,44,92,51,9,37,39,1,10,91,40
1098. 18.12.2010 17,94,91,87,67,82,53,10,6,29,32,95,4,46,37,45,1,42,68,71
1099. 22.12.2010 23,59,81,64,17,73,2,37,54,33,10,4,7,16,48,38,14,79,0,13
1100. 24.12.2010 32,76,98,15,60,36,96,28,70,7,31,52,44,37,68,13,26,73,33,3
1101. 29.12.2010 27,23,21,73,48,84,26,47,31,22,46,70,33,56,87,64,94,98,10,57
1102. 31.12.2010 1,89,70,51,56,82,33,64,21,75,30,57,25,15,99,60,12,80,40,14
1103. 05.01.2011 84,93,89,8,82,64,17,67,73,98,12,97,10,83,69,26,72,3,54,47
1104. 08.01.2011 36,54,1,58,64,51,4,35,84,53,15,56,76,17,94,81,82,48,77,45
1105. 12.01.2011 50,99,3,88,95,41,13,80,84,92,14,22,27,40,97,56,37,83,62,61
1106. 15.01.2011 26,99,64,85,43,54,22,48,33,86,46,65,50,49,47,70,63,8,13,35
1107. 19.01.2011 6,14,16,24,29,30,36,38,42,43,55,58,63,66,73,82,85,88,89,95
1108. 22.01.2011 4,38,41,55,45,31,52,12,53,83,96,95,48,69,59,8,74,85,39,5
1109. 26.01.2011 78,45,47,90,44,43,0,33,24,68,69,91,38,53,77,81,17,7,32,23
1110. 29.01.2011 7,8,69,57,35,85,82,76,72,93,9,14,84,68,70,12,49,6,4,2
1111. 02.02.2011 58,75,20,99,74,7,34,13,27,17,11,44,59,80,94,53,83,45,88,39
1112. 05.02.2011 47,95,70,24,92,75,25,19,28,3,41,56,96,1,87,78,54,33,5,91
1113. 09.02.2011 30,9,36,7,33,90,22,89,24,29,12,2,75,80,60,63,37,62,46,71
1114. 12.02.2011 77,33,27,67,15,1,43,53,83,75,19,71,24,79,81,16,76,41,74,40
1115. 16.02.2011 80,66,72,31,55,30,50,88,69,0,75,29,71,14,45,20,61,76,7,67
1116. 19.02.2011 77,7,63,3,0,29,48,81,54,52,87,70,72,59,80,8,31,76,11,18
1117. 23.02.2011 87,55,36,82,69,97,62,80,48,40,96,35,15,71,41,91,23,10,66,95
